Site_ID,Reference_ID,Location,Country,State,Latitude,Longitude,Uncertainty_radius,Elevation_low,Elevation_high,Habitat_description,Habitat_code,Abundance_data_present,Abundance_data_format,Spatial_extent,Study_duration,Time_series,N_years,Notes
1650,Hafner1977,0.9 km north of Highway 58; 5 km E x S of Monolith; Kern County,USA,CA,35.117246,-118.318613,1,1210,1210,Mojave Desert,DS,all,raw,2500,12,0,1,NULL
1651,Hafner1977,5.0 km north of Mojave; Kern County,USA,CA,35.098671,-118.166865,1,1080,1080,Mojave Desert,DS,all,raw,2500,12,0,1,NULL
1652,Hafner1977,8.7 km east of California City; Kern County,USA,CA,35.12631,-117.890056,1,820,820,Mojave Desert,DS,all,raw,2500,12,0,1,NULL
1653,Hafner1977,3.5 km east of Searles Station; 15 km NNE of Johannesburg; San Bernardino County,USA,CA,35.475418,-117.611868,2,1130,1130,Mojave Desert,DS,all,raw,2500,12,0,1,NULL
1654,Hafner1977,9.8 km ENE of Johannesburg; San Bernardino County,USA,CA,35.379513,-117.52719,2,1080,1080,Mojave Desert,DS,all,raw,2500,12,0,1,NULL
1655,Hafner1977,Tehachapi Pass; 20 km E Boron; Boron; Los Angeles County,USA,CA,35.003544,-117.420064,2,820,820,Mojave Desert,DS,all,raw,2500,12,0,1,NULL
1656,Chew1964,northern edge of Joshua Tree National Monument; Indian Cove,USA,CA,34.099034,-116.154976,2,945,945,Mojave Desert,DS,all,raw,17500,24,0,2,NULL
1657,Rickard1960,east of the Big Bend of the Columbia River in Washington; west of the main mass of the Bitterroot Mountains; and just north of the east-west line formed by the Snake and Clearwater Rivers,USA,WA,47.078411,-118.498861,10,427,1784,Great Basin sagebrush,DS,all,raw,512,14,0,2,NULL
1658,Rickard1960,east of the Big Bend of the Columbia River in Washington; west of the main mass of the Bitterroot Mountains; and just north of the east-west line formed by the Snake and Clearwater Rivers,USA,WA,47.078411,-118.498861,10,427,1784,Great Basin sagebrush,DS,all,raw,512,14,0,2,NULL
1659,Rickard1960,east of the Big Bend of the Columbia River in Washington; west of the main mass of the Bitterroot Mountains; and just north of the east-west line formed by the Snake and Clearwater Rivers,USA,WA,47.078411,-118.498861,10,427,1784,Great Basin sagebrush,DS,all,raw,512,14,0,2,NULL
1660,Rickard1960,east of the Big Bend of the Columbia River in Washington; west of the main mass of the Bitterroot Mountains; and just north of the east-west line formed by the Snake and Clearwater Rivers,USA,WA,46.777597,-118.034204,15,427,1784,Great Basin scrub,DS,all,raw,512,14,0,2,NULL
1661,Rickard1960,east of the Big Bend of the Columbia River in Washington; west of the main mass of the Bitterroot Mountains; and just north of the east-west line formed by the Snake and Clearwater Rivers,USA,WA,46.777597,-118.034204,15,427,1784,Great Basin scrub,DS,all,raw,512,14,0,2,NULL
1662,Rickard1960,east of the Big Bend of the Columbia River in Washington; west of the main mass of the Bitterroot Mountains; and just north of the east-west line formed by the Snake and Clearwater Rivers,USA,WA,46.879033,-117.400204,40,427,1784,Great Basin fescue,DG,all,raw,512,14,0,2,NULL
1663,Rickard1960,east of the Big Bend of the Columbia River in Washington; west of the main mass of the Bitterroot Mountains; and just north of the east-west line formed by the Snake and Clearwater Rivers,USA,WA,46.879033,-117.400204,40,427,1784,Great Basin fescue,DG,all,raw,512,14,0,2,NULL
1664,Rickard1960,east of the Big Bend of the Columbia River in Washington; west of the main mass of the Bitterroot Mountains; and just north of the east-west line formed by the Snake and Clearwater Rivers,USA,WA,46.879033,-117.400204,40,427,1784,Great Basin fescue,DG,all,raw,512,2,0,1,NULL
1665,Rickard1960,east of the Big Bend of the Columbia River in Washington; west of the main mass of the Bitterroot Mountains; and just north of the east-west line formed by the Snake and Clearwater Rivers,USA,WA,46.879033,-117.400204,40,427,1784,Great Basin fescue,DG,all,raw,512,14,0,2,NULL
1666,Rickard1960,east of the Big Bend of the Columbia River in Washington; west of the main mass of the Bitterroot Mountains; and just north of the east-west line formed by the Snake and Clearwater Rivers,USA,WA,46.879033,-117.400204,40,427,1784,Great Basin fescue,DG,all,raw,512,14,0,2,NULL
1667,Rickard1960,east of the Big Bend of the Columbia River in Washington; west of the main mass of the Bitterroot Mountains; and just north of the east-west line formed by the Snake and Clearwater Rivers,USA,WA,46.879033,-117.400204,40,427,1784,Great Basin fescue,DG,all,raw,512,14,0,2,NULL
1668,Rickard1960,east of the Big Bend of the Columbia River in Washington; west of the main mass of the Bitterroot Mountains; and just north of the east-west line formed by the Snake and Clearwater Rivers,USA,WA,46.879033,-117.400204,40,427,1784,Great Basin fescue and pine,CF,all,raw,512,14,0,2,NULL
1669,Rickard1960,east of the Big Bend of the Columbia River in Washington; west of the main mass of the Bitterroot Mountains; and just north of the east-west line formed by the Snake and Clearwater Rivers,USA,WA,46.886798,-116.526277,40,427,1784,Ponderosa pine woodland,CF,all,raw,512,14,0,2,NULL
1670,Rickard1960,east of the Big Bend of the Columbia River in Washington; west of the main mass of the Bitterroot Mountains; and just north of the east-west line formed by the Snake and Clearwater Rivers,USA,WA,46.886798,-116.526277,40,427,1784,Ponderosa pine woodland,CF,all,raw,512,14,0,2,NULL
1671,Rickard1960,east of the Big Bend of the Columbia River in Washington; west of the main mass of the Bitterroot Mountains; and just north of the east-west line formed by the Snake and Clearwater Rivers,USA,WA,46.886798,-116.526277,40,427,1784,Ponderosa pine woodland,CF,all,raw,512,14,0,2,NULL
1672,Rickard1960,east of the Big Bend of the Columbia River in Washington; west of the main mass of the Bitterroot Mountains; and just north of the east-west line formed by the Snake and Clearwater Rivers,USA,WA,46.886798,-116.526277,40,427,1784,Douglas Fir,CF,all,raw,512,14,0,2,NULL
1673,Rickard1960,east of the Big Bend of the Columbia River in Washington; west of the main mass of the Bitterroot Mountains; and just north of the east-west line formed by the Snake and Clearwater Rivers,USA,WA,46.886798,-116.526277,40,427,1784,Cypress-hemlock forest,CF,all,raw,512,14,0,2,NULL
1674,Rickard1960,east of the Big Bend of the Columbia River in Washington; west of the main mass of the Bitterroot Mountains; and just north of the east-west line formed by the Snake and Clearwater Rivers,USA,WA,46.886798,-116.526277,40,427,1784,Cypress-hemlock forest,CF,some,raw,512,14,0,2,NULL
1675,Rickard1960,east of the Big Bend of the Columbia River in Washington; west of the main mass of the Bitterroot Mountains; and just north of the east-west line formed by the Snake and Clearwater Rivers,USA,WA,46.886798,-116.526277,40,427,1784,Spruce-fir forest,CF,all,raw,512,14,0,2,NULL
1676,Rickard1960,east of the Big Bend of the Columbia River in Washington; west of the main mass of the Bitterroot Mountains; and just north of the east-west line formed by the Snake and Clearwater Rivers,USA,WA,46.886798,-116.526277,40,427,1784,Spruce-fir forest,CF,some,raw,512,3,0,1,NULL
1677,Rickard1960,east of the Big Bend of the Columbia River in Washington; west of the main mass of the Bitterroot Mountains; and just north of the east-west line formed by the Snake and Clearwater Rivers,USA,WA,46.886798,-116.526277,40,427,1784,Spruce-fir forest,CF,all,raw,512,14,0,2,NULL
1678,Rickard1960,east of the Big Bend of the Columbia River in Washington; west of the main mass of the Bitterroot Mountains; and just north of the east-west line formed by the Snake and Clearwater Rivers,USA,WA,46.886798,-116.526277,40,427,1784,Spruce-fir forest,CF,some,raw,512,3,0,1,NULL
1679,Rickard1960,east of the Big Bend of the Columbia River in Washington; west of the main mass of the Bitterroot Mountains; and just north of the east-west line formed by the Snake and Clearwater Rivers,USA,WA,46.879033,-117.400204,40,427,1784,Great Basin fescue,GL,all,raw,512,14,0,2,NULL
1680,Rickard1960,east of the Big Bend of the Columbia River in Washington; west of the main mass of the Bitterroot Mountains; and just north of the east-west line formed by the Snake and Clearwater Rivers,USA,WA,46.879033,-117.400204,40,427,1784,Great Basin fescue,GL,all,raw,512,3,0,1,NULL
1681,OFarrell1975,Arid Lands Ecology Reserve; Richland; Benton County,USA,WA,46.347282,-119.444281,5,152,152,sagebrush shrub steppe,DS,all,raw,3600,12,0,1,NULL
1682,OFarrell1975,Arid Lands Ecology Reserve; Richland; Benton County,USA,WA,46.347282,-119.444281,5,457,457,sagebrush shrub steppe,DS,all,raw,3600,12,0,1,NULL
1683,OFarrell1975,Arid Lands Ecology Reserve; Richland; Benton County,USA,WA,46.347282,-119.444281,5,762,762,sagebrush shrub steppe,DS,all,raw,3600,12,0,1,NULL
1684,OFarrell1975,Arid Lands Ecology Reserve; Richland; Benton County,USA,WA,46.347282,-119.444281,5,1067,1067,sagebrush shrub steppe,DS,all,raw,3600,12,0,1,NULL
1685,Hardy1945,11; St. George; Washington County,USA,UT,37.095278,-113.578056,2,991,991,creosote scrub,DS,some,raw,800,1,0,1,NULL
1686,Hardy1945,18; St. George; Washington County,USA,UT,37.095278,-113.578056,2,854,854,creosote scrub,DS,all,raw,800,1,0,1,NULL
1687,Hardy1945,8; St. George; Washington County,USA,UT,37.095278,-113.578056,2,1006,1006,creosote scrub,DS,all,raw,800,1,0,1,NULL
1688,Hardy1945,13C; St. George; Washington County,USA,UT,37.095278,-113.578056,2,991,991,creosote scrub,DS,all,raw,800,1,0,1,NULL
1689,Hardy1945,10; St. George; Washington County,USA,UT,37.095278,-113.578056,2,854,854,creosote scrub,DS,all,raw,800,1,0,1,NULL
1690,Hardy1945,12; St. George; Washington County,USA,UT,37.095278,-113.578056,2,991,991,creosote scrub,DS,all,raw,800,1,0,1,NULL
1691,Hardy1945,16; St. George; Washington County,USA,UT,37.095278,-113.578056,2,1021,1021,creosote scrub,DS,all,raw,800,1,0,1,NULL
1692,Hardy1945,9; St. George; Washington County,USA,UT,37.095278,-113.578056,2,1006,1006,creosote scrub,DS,all,raw,800,1,0,1,NULL
1693,Hardy1945,7; St. George; Washington County,USA,UT,37.095278,-113.578056,5,823,823,creosote scrub,DS,all,raw,800,1,0,1,NULL
1694,Hardy1945,14a; St. George; Washington County,USA,UT,37.095278,-113.578056,2,762,762,creosote scrub,DS,all,raw,800,1,0,1,NULL
1695,Hardy1945,14b; St. George; Washington County,USA,UT,37.095278,-113.578056,2,762,762,creosote scrub,DS,all,raw,800,1,0,1,NULL
1696,Hardy1945,13a; St. George; Washington County,USA,UT,37.095278,-113.578056,2,1006,1006,creosote scrub,DS,all,raw,800,1,0,1,NULL
1697,Hardy1945,13b; St. George; Washington County,USA,UT,37.095278,-113.578056,2,1006,1006,creosote scrub,DS,all,raw,800,1,0,1,NULL
1698,Hardy1945,17; St. George; Washington County,USA,UT,37.095278,-113.578056,2,838,838,creosote scrub,DS,all,raw,800,1,0,1,NULL
1699,Hardy1945,15; St. George; Washington County,USA,UT,37.095278,-113.578056,2,762,762,creosote scrub,DS,all,raw,800,1,0,1,NULL
1700,Steenbergh1977,100 Growler Valley Organ Pipe Cactus National Monument,USA,AZ,32.14451348,-113.0496597,1,400,1200,Sonoran Desert,DS,all,raw,3900,3,0,1,NULL
1701,Steenbergh1977,1SE1 Growler Valley Organ Pipe Cactus National Monument,USA,AZ,32.14015296,-113.0434799,1,400,1200,Sonoran Desert,DS,all,raw,3900,3,0,1,NULL
1702,Steenbergh1977,1SE2 Growler Valley Organ Pipe Cactus National Monument,USA,AZ,32.1267794,-113.0359268,1,400,1200,Sonoran Desert,DS,all,raw,3900,3,0,1,NULL
1703,Steenbergh1977,1SE3 Growler Valley Organ Pipe Cactus National Monument,USA,AZ,32.1157302,-113.0256271,1,400,1200,Sonoran Desert,DS,all,raw,3900,3,0,1,NULL
1704,Steenbergh1977,200 Aguajita Spring Organ Pipe Cactus National Monument,USA,AZ,31.94050926,-113.0098343,1,400,1200,Sonoran Desert,DS,all,raw,3900,4,0,1,NULL
1705,Steenbergh1977,2E1 Aguajita Spring Organ Pipe Cactus National Monument,USA,AZ,31.9408006,-112.997818,1,400,1200,Sonoran Desert,DS,all,raw,3900,4,0,1,NULL
1706,Steenbergh1977,2E2 Aguajita Spring Organ Pipe Cactus National Monument,USA,AZ,31.93846984,-112.9909515,1,400,1200,Sonoran Desert,DS,all,raw,3900,4,0,1,NULL
1707,Steenbergh1977,2E3 Aguajita Spring Organ Pipe Cactus National Monument,USA,AZ,31.93526494,-112.9734421,1,400,1200,Sonoran Desert,DS,all,raw,3900,4,0,1,NULL
1708,Steenbergh1977,300 Alamo Canyon Organ Pipe Cactus National Monument,USA,AZ,32.07210186,-112.7262497,1,400,1200,Sonoran Desert,DS,all,raw,3900,5,0,1,NULL
1709,Steenbergh1977,3S1 Alamo Canyon Organ Pipe Cactus National Monument,USA,AZ,32.05697251,-112.7245331,1,400,1200,Sonoran Desert,DS,all,raw,3900,5,0,1,NULL
1710,Steenbergh1977,3S2 Alamo Canyon Organ Pipe Cactus National Monument,USA,AZ,32.03631108,-112.7228165,1,400,1200,Sonoran Desert,DS,all,raw,3900,5,0,1,NULL
1711,Steenbergh1977,3S3 Alamo Canyon Organ Pipe Cactus National Monument,USA,AZ,32.02175798,-112.7156067,1,400,1200,Sonoran Desert,DS,all,raw,3900,5,0,1,NULL
1712,Steenbergh1977,3S4 Alamo Canyon Organ Pipe Cactus National Monument,USA,AZ,32.00312664,-112.7083969,1,400,1200,Sonoran Desert,DS,all,raw,3900,5,0,1,NULL
1713,Steenbergh1977,400 Senita Basin Organ Pipe Cactus National Monument,USA,AZ,31.95157962,-112.8622055,1,400,1200,Sonoran Desert,DS,all,raw,3900,8,0,1,NULL
1714,Steenbergh1977,4W1 Senita Basin Organ Pipe Cactus National Monument,USA,AZ,31.95041439,-112.868042,1,400,1200,Sonoran Desert,DS,all,raw,3900,8,0,1,NULL
1715,Steenbergh1977,4W2 Senita Basin Organ Pipe Cactus National Monument,USA,AZ,31.94633593,-112.8810883,1,400,1200,Sonoran Desert,DS,all,raw,3900,8,0,1,NULL
1716,Steenbergh1977,Dos Lomitas Organ Pipe Cactus National Monument,USA,AZ,31.858056,-112.740278,1,400,1200,Sonoran Desert,DS,all,raw,5184,12,0,1,NULL
1717,Steenbergh1977,Armenta Well Organ Pipe Cactus National Monument,USA,AZ,32.19798556,-112.8381729,1,400,1200,Sonoran Desert,DS,all,raw,8100,11,0,1,NULL
1718,HarneyUP,20 mi NW Yuma; Yuma; Imperial County,USA,CA,32.890952,-114.910975,5,50,200,NULL,DS,all,raw,NULL,NULL,0,NULL,NULL
1719,HarneyUP,Alamo Canyon,USA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,DS,all,raw,NULL,NULL,0,NULL,NULL
1720,HarneyUP,Armenta,USA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,DS,all,raw,NULL,NULL,0,NULL,NULL
1721,HarneyUP,20 mi SW Palo Verde; Palo Verde; Imperial County,USA,CA,33.251332,-115.004456,5,200,400,NULL,DS,all,raw,NULL,NULL,0,NULL,NULL
1722,HarneyUP,10 mi S Frenchglen; Frenchglen; Harney County,USA,OR,42.663378,-118.908736,5,1450,1550,NULL,DS,all,raw,NULL,NULL,0,NULL,NULL
1723,HarneyUP,10 mi N; off Rt. 95; Winnemucca; Humboldt County,USA,NV,41.119088,-117.721382,5,1350,1450,Great Basin,DS,all,raw,NULL,NULL,0,NULL,NULL
1724,PAugust1981,Parque Nacional Guatopo; Estado Guarico,Venezuela,NULL,10.066667,-66.45,5,360,550,tropical premontane forest; second growth,TF,all,raw,2915,13,0,2,NULL
1725,PAugust1981,Fundo Pecuario Masaguaral; 45 km south of Calabozo; Estado Guarico,Venezuela,NULL,8.55,-67.6,5,75,75,cattle ranch; maintained as a wildlife sanctuary; woodland and grassland mixture,MX,all,raw,40000,16,0,2,NULL
1726,PAugust1981,1.2 km from the Cano Caracol; Fundo Pecuario Masaguaral; 45 km south of Calabozo; Estado Guarico,Venezuela,NULL,8.55,-67.6,5,75,75,cattle ranch; maintained as a wildlife sanctuary; deciduous forest,DF,all,raw,22500,16,0,2,NULL
1727,PAugust1981,Cano Caracol; Fundo Pecuario Masaguaral; 45 km south of Calabozo; Estado Guarico,Venezuela,NULL,8.55,-67.6,5,75,75,cattle ranch; maintained as a wildlife sanctuary; deciduous forest,DF,all,raw,40000,5,0,1,NULL
1728,PAugust1981,Fundo Pecuario Masaguaral; 45 km south of Calabozo; Estado Guarico,Venezuela,NULL,8.55,-67.6,5,75,75,cattle ranch; maintained as a wildlife sanctuary; savanna,GL,all,raw,40000,5,0,1,NULL
1729,PAugust1981,Fundo Pecuario Masaguaral; 45 km south of Calabozo; Estado Guarico,Venezuela,NULL,8.55,-67.6,5,75,75,cattle ranch; maintained as a wildlife sanctuary; flooded savanna,GL,all,raw,40000,6,0,1,NULL
1730,Barko2001,Sixty sampling sites in 6 southwestern most counties: Alexander; Johnson; Massac; Pope; Pulaski; Union,USA,IL,37.308736,-88.966265,40,95,160,deciduous bottomland forest patches,DF,all,raw,216000,16,0,2,NULL
1731,Beck2002,Cocha Cashu Biological Station; National Park Manu; Madre de Dios Department,Peru,NULL,-11.9,-71.366667,5,330,380,large treefall gap,TF,all,raw,4000,22,0,2,NULL
1732,Beck2002,Cocha Cashu Biological Station; National Park Manu; Madre de Dios Department,Peru,NULL,-11.9,-71.366667,5,330,380,large understory,TF,all,raw,4000,22,0,2,NULL
1733,Beck2002,Cocha Cashu Biological Station; National Park Manu; Madre de Dios Department,Peru,NULL,-11.9,-71.366667,5,330,380,small treefall gap,TF,all,raw,2000,22,0,2,NULL
1734,Beck2002,Cocha Cashu Biological Station; National Park Manu; Madre de Dios Department,Peru,NULL,-11.9,-71.366667,5,330,380,small understory,TF,all,raw,2000,22,0,2,NULL
1735,Blair1989,Serra do Caparao Mountains,Brazil,NULL,-20.516667,-41,5,900,1200,agriculture; resulting from slash and burn of tropical forest,AG,some,raw,NULL,18,0,2,NULL
1736,Blair1989,Serra do Caparao Mountains,Brazil,NULL,-20.516667,-41,5,900,1500,Atlantic tropical forest; mostly resembling cloud forest,CLF,some,raw,NULL,18,0,2,NULL
1737,Blair1989,Serra do Caparao Mountains,Brazil,NULL,-20.516667,-41,5,1800,2000,transition from forest to xeric species; gallery forest along waterways,MX,some,raw,NULL,18,0,2,NULL
1738,Blair1989,Serra do Caparao Mountains,Brazil,NULL,-20.516667,-41,5,2000,2500,scrub-grassland; heavily impacted by camping and grazing,SH,some,raw,NULL,18,0,2,NULL
1739,Blair1989,Serra do Caparao Mountains,Brazil,NULL,-20.516667,-41,5,2500,2900,alpine grassland; shallow lakes; little human impact,GL,some,raw,NULL,18,0,2,NULL
1740,Braswell2007,Southwestern Riverside County Multi-Species Reserve,USA,CA,33.633415,-117.024238,10,175,600,non-native grasslands (12 grids); chaparral (4 grids); unburned (7 grids) and burned (7 grids) coastal sage scrub.,MX,none,none,150000,48,0,4,lat long in paper appears to be wrong. Recorded is an estimate based on the description
1741,Braswell2007,Rancho Jamul Ecological Reserve,USA,CA,32.599459,-116.877744,2.5,300,300,chaparral invaded by exotic weeds,SH,none,none,28224,10,0,1,NULL
1742,Castro-Arellano2005,El Cielo Biosphere Reserve; Gomez Farias municipality,Mexico,Tamaulipas,23.061667,-99.205,5,320,320,tropical subdeciduous forest,TF,all,raw,5000,28,1,3,NULL
1743,Castro-Arellano2005,El Cielo Biosphere Reserve; Gomez Farias municipality,Mexico,Tamaulipas,23.061667,-99.205,5,1320,1320,cloud forest,CLF,all,raw,5000,17,1,2,NULL
1744,Castro-Arellano2005,El Cielo Biosphere Reserve; Gomez Farias municipality,Mexico,Tamaulipas,23.061667,-99.205,5,320,320,tropical subdeciduous forest,TF,all,raw,1000,28,0,3,NULL
1745,Castro-Arellano2005,El Cielo Biosphere Reserve; Gomez Farias municipality,Mexico,Tamaulipas,23.061667,-99.205,5,1320,1320,cloud forest,CLF,all,raw,1000,17,0,2,NULL
1746,Chamblin2002,Hobet 21; Dal-Tex; and Cannelton mines in Boone; Logan; and Kanawha counties; respectively,USA,WV,38.047623,-81.6779,40,327,434,grassland; post-mining landscape,GL,all,raw,4200,32,0,3,NULL
1747,Chamblin2002,Hobet 21; Dal-Tex; and Cannelton mines in Boone; Logan; and Kanawha counties; respectively,USA,WV,38.047623,-81.6779,40,310,416,shrub/pole; post-mining landscape,SH ,all,raw,3600,20,0,2,NULL
1748,Chamblin2002,Hobet 21; Dal-Tex; and Cannelton mines in Boone; Logan; and Kanawha counties; respectively,USA,WV,38.047623,-81.6779,40,253,376,forest fragment; post-mining landscape,DF,all,raw,4200,32,0,3,NULL
1749,Chamblin2002,Hobet 21; Dal-Tex; and Cannelton mines in Boone; Logan; and Kanawha counties; respectively,USA,WV,38.047623,-81.6779,40,288,552,intact forest; pristine landscape,DF,all,raw,4200,32,0,3,NULL
1750,Conrad1999,IDNR Chinook State Fishing Area; centered around I-70 on the Vigo and Clay county border,USA,IN,39.44568,-87.239546,5,175,215,unmined ag fields; fencerows; woodlots; and deciduous forests,MX,all,raw,52500,25,0,3,NULL
1751,Conrad1999,Midwest Chinook Mine; centered around I-70 on the Vigo and Clay county border,USA,IN,39.44568,-87.239546,5,175,215,land strip-mined before 1967; no effort to preserve original features; poor rocky soil,GL,all,raw,51520,25,0,3,NULL
1752,Conrad1999,Midwest Chinook Mine; centered around I-70 on the Vigo and Clay county border,USA,IN,39.44568,-87.239546,5,175,215,land strip-mined 1967-1977; some reclamation efforts were made to even soil topography; succession to shrubs and young woodland,DF,all,raw,51875,25,0,3,NULL
1753,Conrad1999,Midwest Chinook Mine; centered around I-70 on the Vigo and Clay county border,USA,IN,39.44568,-87.239546,5,175,215,land strip-mined after 1977; most stringent reclamation procedures; topography restored and erosion controlling vegetation planted.,DF,all,raw,53750,25,0,3,NULL
1754,Daniel1997,Caddo Lake; Longhorn Army Ammunition Plant; Harrison County,USA,TX,32.684186,-94.132218,2.5,50,75,bottomland forest,MF,all,raw,15000,17,1,2,"exact dimensions of ""herptile"" arrays not given. All trapping done within a 15000 m2 plot."
1755,Daniel1997,Caddo Lake; Longhorn Army Ammunition Plant; Harrison County,USA,TX,32.684186,-94.132218,2.5,50,75,side-slope hardwood forest,MF,all,raw,15000,17,1,2,"exact dimensions of ""herptile"" arrays not given. All trapping done within a 15000 m2 plot."
1756,Daniel1997,Caddo Lake; Longhorn Army Ammunition Plant; Harrison County,USA,TX,32.684186,-94.132218,2.5,50,75,mixed pine hardwood forest,MF,all,raw,15000,17,1,2,"exact dimensions of ""herptile"" arrays not given. All trapping done within a 15000 m2 plot."
